clip_uid,official_split,analysis_role,event_family,action_type,difficulty,dive_score,open_set,reference_baseline,predicted_quality,phi_takeoff,occlusion_takeoff,duration_contribution_takeoff,phi_flight,occlusion_flight,duration_contribution_flight,phi_entry,occlusion_entry,duration_contribution_entry,top_phase,actual_max_intervention_phase,top_phase_intervention_match,targeted_intervention_effect,random_intervention_effect,reconstruction_error,scorer_alignment_error,phase_boundary_cosine,phase_boundary_top_match,reference_change_cosine,coalition_0,coalition_1,coalition_2,coalition_3,coalition_4,coalition_5,coalition_6,coalition_7,targeted_minus_random,targeted_effect,mean_nonselected_effect,strongest_nonselected_effect,loo_reconstruction_error
FINAWorldChampionships2019_Men3m_final_r3::8,test,official_test,FINAWorldChampionships2019_Men3m_final,5154b,3.4,76.5,False,7.144223,7.4511685,0.13607652,0.121258736,0.10231510798136392,-0.029869715,-0.0315876,0.10231510798136392,0.2007385,0.19064999,0.10231510798136392,entry,entry,True,0.19064998626708984,0.19064998626708984,0.0,2.0116567611694336e-07,0.9353573,0.0,0.9535721,7.144223,7.291755,7.112709,7.2605186,7.351688,7.482756,7.32991,7.4511685,0.0,0.19064998626708984,0.07642316818237305,0.12125873565673828,0.026624202728271484
FINAWorldChampionships2019_Men3m_final_r4::0,test,official_test,FINAWorldChampionships2019_Men3m_final,307c,3.5,64.75,False,7.373208,6.2417946,0.01004688,0.0027861595,-0.377137819925944,-0.27814326,-0.37137127,-0.5028504265679253,-0.8633171,-0.9376583,-0.25142521328396267,entry,entry,True,0.9376583099365234,0.9376583099365234,0.0,2.384185791015625e-07,0.8635596,0.5,0.9800462,7.373208,7.396681,7.194458,7.179453,6.5903974,6.613166,6.2390084,6.2417946,0.0,0.9376583099365234,0.18707871437072754,0.3713712692260742,0.17482995986938477
FINAWorldChampionships2019_Men3m_final_r4::7,test,official_test,FINAWorldChampionships2019_Men3m_final,109c,3.8,83.6,False,6.9481807,6.701515,0.2502365,0.30582762,-0.08222182591756184,-0.02751255,-0.10145092,-0.10962910122341579,-0.46938944,-0.5430865,-0.054814550611707896,entry,entry,True,0.5430865287780762,0.10145092010498047,0.0,8.940696716308594e-08,0.97653955,1.0,0.9356108,6.9481807,7.1596093,7.0113897,7.2446017,6.5692716,6.802966,6.3956876,6.701515,0.4416356086730957,0.5430865287780762,0.20363926887512207,0.30582761764526367,0.09204435348510742
FINAWorldChampionships2019_Men3m_final_r4::10,test,official_test,FINAWorldChampionships2019_Men3m_final,207c,3.6,95.4,False,7.8045173,7.6405487,-0.05207038,-0.05705118,-0.05465618769327799,0.007413864,0.009931564,-0.05465618769327799,-0.11931205,-0.1152668,-0.05465618769327799,entry,entry,True,0.11526679992675781,0.05705118179321289,0.0,9.685754776000977e-08,0.8500008,1.0,0.7679889,7.8045173,7.7585335,7.810519,7.7558155,7.6822658,7.630617,7.6976,7.6405487,0.05821561813354492,0.11526679992675781,0.03349137306213379,0.05705118179321289,0.0015821456909179688
FINAWorldChampionships2019_Men3m_final_r4::11,test,official_test,FINAWorldChampionships2019_Men3m_final,307c,3.5,89.25,False,7.316391,6.6715755,0.10536472,0.1281023,-0.214938481648763,-0.89212734,-0.93903446,-0.28658464219835067,0.1419472,0.06819868,-0.14329232109917533,flight,flight,True,0.9390344619750977,0.12810230255126953,0.0,0.0,0.4642497,0.5,0.97868335,7.316391,7.4080224,6.480175,6.603377,7.541091,7.61061,6.5434732,6.6715755,0.8109321594238281,0.9390344619750977,0.09815049171447754,0.12810230255126953,0.09791803359985352
FINAWorldChampionships2019_Men3m_final_r5::9,test,official_test,FINAWorldChampionships2019_Men3m_final,109c,3.8,102.6,False,7.8522744,7.903045,-0.14063422,-0.06265497,0.016923586527506508,-0.27083126,-0.2693715,0.022564782036675345,0.46223626,0.62486076,0.011282391018337673,entry,entry,True,0.6248607635498047,0.26937150955200195,0.0,2.2351741790771484e-08,0.9545454,1.0,0.9657293,7.8522744,7.6543202,7.6006427,7.2781844,8.172545,8.172417,7.9657,7.903045,0.35548925399780273,0.6248607635498047,0.16601324081420898,0.26937150955200195,0.2420635223388672
FINAWorldChampionships2019_Men3m_final_r6::7,test,official_test,FINAWorldChampionships2019_Men3m_final,5156b,3.9,93.6,False,7.69666,8.007027,0.023185968,0.03391409,0.1034555435180664,0.19780064,0.19930649,0.1034555435180664,0.089380026,0.09555769,0.1034555435180664,flight,flight,True,0.19930648803710938,0.03391408920288086,0.0,7.450580596923828e-08,0.91184986,1.0,0.56400186,7.69666,7.7121477,7.8959846,7.911469,7.782892,7.80772,7.9731126,8.007027,0.16539239883422852,0.19930648803710938,0.06473588943481445,0.09555768966674805,0.018411636352539062
FINAWorldChampionships2019_Women10mSynchronised_final_r1::0,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,301b,2.0,46.8,False,7.9354844,7.953351,0.061192513,0.056104183,0.003970358106825086,-0.015250444,-0.021383762,0.007940716213650173,-0.028075457,-0.029365063,0.00595553716023763,takeoff,takeoff,True,0.056104183197021484,0.029365062713623047,0.0,1.6391277313232422e-07,0.45181832,0.5,0.08145981,7.9354844,7.9995794,7.9241815,7.982716,7.9065127,7.974735,7.897247,7.953351,0.026739120483398438,0.056104183197021484,0.025374412536621094,0.029365062713623047,0.012511253356933594
FINAWorldChampionships2019_Women10mSynchronised_final_r1::1,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,301b,2.0,44.4,False,7.8596807,7.7924657,0.028252045,0.02504921,-0.022404988606770832,-0.0065439544,0.0015211105,-0.02987331814236111,-0.08892306,-0.07781696,-0.014936659071180554,entry,entry,True,0.07781696319580078,0.07781696319580078,0.0,7.450580596923828e-08,0.20732437,0.5,-0.5715942,7.8596807,7.888724,7.84266,7.8702826,7.75724,7.7909446,7.7674165,7.7924657,0.0,0.07781696319580078,0.013285160064697266,0.025049209594726562,0.01596832275390625
FINAWorldChampionships2019_Women10mSynchronised_final_r2::3,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,301b,2.0,46.2,False,7.084573,6.9526615,-0.013943116,-0.013812065,-0.029313617282443576,-0.028992334,-0.004155636,-0.05862723456488715,-0.088975824,-0.06891346,-0.04397042592366536,entry,entry,True,0.06891345977783203,0.004155635833740234,0.0,1.1920928955078125e-07,0.811176,0.5,0.96825075,7.084573,7.06781,7.028055,7.021575,6.972846,6.956817,6.9664736,6.9526615,0.0647578239440918,0.06891345977783203,0.008983850479125977,0.013812065124511719,0.04503011703491211
FINAWorldChampionships2019_Women10mSynchronised_final_r2::4,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,301b,2.0,45.6,False,6.9278073,6.813533,-0.003815015,-0.0068387985,-0.02539433373345269,-0.07833084,-0.08890152,-0.05078866746690538,-0.03212865,-0.027348995,-0.03809150060017903,flight,flight,True,0.08890151977539062,0.08890151977539062,0.0,5.960464477539063e-08,0.2361263,0.5,0.58364445,6.9278073,6.9307485,6.8637795,6.840882,6.8946314,6.9024343,6.8203716,6.813533,0.0,0.08890151977539062,0.017093896865844727,0.027348995208740234,0.008814811706542969
FINAWorldChampionships2019_Women10mSynchronised_final_r2::7,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,201b,2.0,48.6,False,7.859266,7.6589026,-0.0006226699,-0.0011329651,-0.044525146484375,-0.023976246,-0.079576015,-0.08905029296875,-0.17576425,-0.2291112,-0.0667877197265625,entry,entry,True,0.2291111946105957,0.001132965087890625,0.0,2.2351741790771484e-08,0.8646485,1.0,0.99020475,7.859266,7.8564515,7.8881874,7.888014,7.7341466,7.7384787,7.6600356,7.6589026,0.22797822952270508,0.2291111946105957,0.04035449028015137,0.07957601547241211,0.10945701599121094
FINAWorldChampionships2019_Women10mSynchronised_final_r2::8,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,201b,2.0,46.8,False,7.984012,7.6241775,0.029025396,0.027169228,-0.0799632602267795,-0.029897848,-0.02661562,-0.159926520453559,-0.3589622,-0.3586588,-0.11994489034016927,entry,entry,True,0.3586587905883789,0.3586587905883789,0.0,1.6391277313232422e-07,0.9882398,1.0,-0.2538459,7.984012,8.009253,7.945191,7.9828362,7.6191053,7.650793,7.597008,7.6241775,0.0,0.3586587905883789,0.026892423629760742,0.027169227600097656,0.0017294883728027344
FINAWorldChampionships2019_Women10mSynchronised_final_r3::0,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,405b,2.8,59.64,False,6.290589,6.2878737,0.18231241,0.23411989,-0.0006033579508463541,0.02477614,0.061669827,-0.0006033579508463541,-0.20980366,-0.21058464,-0.0015083948771158855,entry,takeoff,False,0.2105846405029297,0.23411989212036133,0.0,8.940696716308594e-08,0.9986776,1.0,0.90747863,6.290589,6.4123187,6.269696,6.4984584,6.072791,6.226204,6.053754,6.2878737,-0.02353525161743164,0.2105846405029297,0.14789485931396484,0.23411989212036133,0.0879201889038086
FINAWorldChampionships2019_Women10mSynchronised_final_r3::2,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,407c,3.2,60.48,False,6.446341,5.9938517,0.029337803,0.047136307,-0.10055319468180338,0.105348505,0.21099234,-0.20110638936360675,-0.58717567,-0.4576192,-0.15082979202270508,entry,entry,True,0.45761919021606445,0.04713630676269531,0.0,1.1920928955078125e-07,0.95866936,1.0,0.93079156,6.446341,6.468173,6.4563384,6.451471,5.7399015,5.7828593,5.9467154,5.9938517,0.41048288345336914,0.45761919021606445,0.12906432151794434,0.21099233627319336,0.25299882888793945
FINAWorldChampionships2019_Women10mSynchronised_final_r3::3,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,107b,3.0,63.0,False,7.661155,7.2945466,0.0013321241,0.021151543,-0.08146858215332031,-0.011047284,0.0062499046,-0.16293716430664062,-0.35689345,-0.35406876,-0.12220287322998047,entry,entry,True,0.3540687561035156,0.02115154266357422,0.0,8.195638656616211e-08,0.91692346,1.0,0.852871,7.661155,7.6439276,7.6340704,7.6486154,7.3026967,7.2882967,7.273395,7.2945466,0.3329172134399414,0.3540687561035156,0.013700723648071289,0.02115154266357422,0.03994131088256836
FINAWorldChampionships2019_Women10mSynchronised_final_r3::6,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,107b,3.0,66.6,False,7.0347586,6.9993305,0.06817293,0.09648752,-0.007872899373372395,-0.0023639202,0.027213573,-0.01574579874674479,-0.10123706,-0.08886671,-0.011809349060058594,entry,takeoff,False,0.0888667106628418,0.027213573455810547,0.0,1.9371509552001953e-07,0.49874586,0.5,0.33321834,7.0347586,7.081216,7.009416,7.088197,6.92775,6.972117,6.902843,6.9993305,0.06165313720703125,0.0888667106628418,0.061850547790527344,0.09648752212524414,0.07026243209838867
FINAWorldChampionships2019_Women10mSynchronised_final_r3::10,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,5253b,3.2,73.92,False,7.854286,7.8763027,0.0575037,0.06348801,0.0073388417561848955,-0.017781973,-0.0054035187,0.0073388417561848955,-0.017705202,-0.013414383,0.0073388417561848955,takeoff,takeoff,True,0.06348800659179688,0.013414382934570312,0.0,6.705522537231445e-08,0.39727348,0.0,-0.47881788,7.854286,7.9042516,7.8225718,7.889717,7.830736,7.881706,7.8128147,7.8763027,0.05007362365722656,0.06348800659179688,0.009408950805664062,0.013414382934570312,0.022653579711914062
FINAWorldChampionships2019_Women10mSynchronised_final_r4::0,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,205b,2.9,64.38,False,7.75244,7.6611814,0.046990395,0.050383568,-0.020279672410753038,0.14143085,0.26313734,-0.040559344821506076,-0.27967978,-0.15825939,-0.030419508616129555,entry,flight,False,0.15825939178466797,0.2631373405456543,0.0,5.21540641784668e-08,0.2015639,0.5,0.37072918,7.75244,7.7951655,7.7712927,7.819441,7.350468,7.398044,7.610798,7.6611814,-0.10487794876098633,0.15825939178466797,0.15676045417785645,0.2631373405456543,0.2465200424194336
FINAWorldChampionships2019_Women10mSynchronised_final_r4::9,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,407c,3.2,74.88,False,8.2255125,8.136667,-0.034612656,-0.026734352,-0.01974338955349392,-0.013212681,-0.001121521,-0.03948677910698784,-0.041019917,-0.036548615,-0.029615084330240883,entry,entry,True,0.036548614501953125,0.00112152099609375,0.0,3.8743019104003906e-07,0.5944738,1.0,0.86873394,8.2255125,8.183416,8.2006035,8.173216,8.180416,8.137789,8.163402,8.136667,0.035427093505859375,0.036548614501953125,0.013927936553955078,0.026734352111816406,0.024440765380859375
FINAWorldChampionships2019_Women10mSynchronised_final_r4::10,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,207c,3.3,66.33,False,6.610192,6.469937,0.030039549,0.05919838,-0.031167772081163194,0.13927698,0.26698017,-0.06233554416232639,-0.3095715,-0.16450453,-0.04675165812174479,entry,flight,False,0.1645045280456543,0.1645045280456543,0.0,8.940696716308594e-08,0.9752641,1.0,0.8910276,6.610192,6.61297,6.623663,6.6344414,6.1574507,6.2029567,6.4107385,6.469937,0.0,0.1645045280456543,0.16308927536010742,0.2669801712036133,0.3019289970397949
FINAWorldChampionships2019_Women10mSynchronised_final_r4::11,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,407c,3.2,75.84,False,7.183888,7.0774727,-0.014944951,-0.035102844,-0.023647838168674044,0.031353552,0.01975584,-0.04729567633734809,-0.12282387,-0.11443472,-0.03547175725301106,entry,entry,True,0.11443471908569336,0.11443471908569336,0.0,1.862645149230957e-07,0.77376163,0.5,0.18941657,7.183888,7.187939,7.2256775,7.1919074,7.051513,7.057717,7.1125755,7.0774727,0.0,0.11443471908569336,0.02742934226989746,0.03510284423828125,0.023366451263427734
FINAWorldChampionships2019_Women10mSynchronised_final_r5::1,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,5253b,3.2,55.68,False,6.476795,6.3901324,0.06810681,0.019907951,-0.009629196590847438,-0.1061879,-0.14186335,-0.028887589772542317,-0.04858168,-0.042129993,-0.0481459829542372,flight,flight,True,0.14186334609985352,0.14186334609985352,0.0,1.6391277313232422e-07,0.9031855,0.5,0.8533248,6.476795,6.592818,6.4059997,6.4322624,6.4214787,6.531996,6.3702245,6.3901324,0.0,0.14186334609985352,0.031018972396850586,0.0421299934387207,0.0774226188659668
FINAWorldChampionships2019_Women10mSynchronised_final_r5::4,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,5253b,3.2,64.32,False,7.0045915,6.887084,0.05198431,0.06626606,-0.026112768385145396,-0.0014977455,0.018007755,-0.05222553677029079,-0.16799402,-0.14734793,-0.039169152577718094,entry,entry,True,0.14734792709350586,0.14734792709350586,0.0,6.705522537231445e-08,0.46198344,0.5,0.45050493,7.0045915,7.0505123,6.9918065,7.034432,6.8241696,6.8690763,6.820818,6.887084,0.0,0.14734792709350586,0.04213690757751465,0.06626605987548828,0.054433345794677734
FINAWorldChampionships2019_Women10mSynchronised_final_r5::5,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,5253b,3.2,68.16,False,6.5041814,6.693128,0.031565826,0.03380537,0.0419881608751085,0.05157749,0.036474228,0.0419881608751085,0.10580341,0.082975864,0.10497040218777128,entry,entry,True,0.08297586441040039,0.03380537033081055,0.0,1.4901161193847656e-07,0.72364384,0.5,0.75325567,6.5041814,6.526196,6.5635505,6.6101522,6.6255007,6.656654,6.6593227,6.693128,0.049170494079589844,0.08297586441040039,0.03513979911804199,0.03647422790527344,0.035691261291503906
FINAWorldChampionships2019_Women10mSynchronised_final_r5::8,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,5253b,3.2,69.12,False,6.6639857,7.1425686,0.029300213,0.033618927,0.10635174645317924,0.010406256,0.033673286,0.10635174645317924,0.4388764,0.4583969,0.26587936613294816,entry,entry,True,0.45839691162109375,0.45839691162109375,0.0,1.1175870895385742e-07,0.9966881,1.0,0.72507703,6.6639857,6.689836,6.6519938,6.6841717,7.0842104,7.1088953,7.1089497,7.1425686,0.0,0.45839691162109375,0.0336461067199707,0.03367328643798828,0.047106266021728516
FINAWorldChampionships2019_Women10mSynchronised_final_r5::10,test,official_test,FINAWorldChampionships2019_Women10mSynchronised_final,407c,3.2,62.4,False,5.7436485,6.157052,0.24565037,0.45776844,0.09186744689941406,0.20973308,0.41443872,0.09186744689941406,-0.04197995,0.16121054,0.22966861724853516,takeoff,takeoff,True,0.45776844024658203,0.41443872451782227,0.0,1.7881393432617188e-07,0.7914218,0.5,0.76654893,5.7436485,5.7992887,5.770784,5.9958415,5.520586,5.7426133,5.6992836,6.157052,0.043329715728759766,0.45776844024658203,0.2878246307373047,0.41443872451782227,0.6200141906738281
FINAWorldChampionships2019_Women10m_final_r1::6,test,official_test,FINAWorldChampionships2019_Women10m_final,107b,3.0,63.0,False,7.198404,7.5491695,0.035127718,0.051589966,0.07794793446858723,0.085438095,0.08387852,0.07794793446858723,0.23019989,0.24777079,0.1948698361714681,entry,entry,True,0.2477707862854004,0.0838785171508789,0.0,2.1606683731079102e-07,0.95308477,1.0,0.973984,7.198404,7.2307544,7.2990866,7.3013988,7.424718,7.465291,7.4975796,7.5491695,0.16389226913452148,0.2477707862854004,0.0677342414855957,0.0838785171508789,0.03247356414794922
FINAWorldChampionships2019_Women10m_final_r2::0,test,official_test,FINAWorldChampionships2019_Women10m_final,207c,3.3,69.3,False,6.2993574,6.312861,0.08088732,0.092130184,0.0030007892184787323,-0.032019377,-0.04864359,0.006001578436957465,-0.03536439,-0.03140974,0.004501183827718099,takeoff,takeoff,True,0.09213018417358398,0.03140974044799805,0.0,8.940696716308594e-08,0.5505746,0.5,0.4372347,6.2993574,6.3814983,6.2964587,6.3442707,6.272535,6.3615046,6.220731,6.312861,0.06072044372558594,0.09213018417358398,0.04002666473388672,0.04864358901977539,0.00142669677734375
FINAWorldChampionships2019_Women10m_final_r2::2,test,official_test,FINAWorldChampionships2019_Women10m_final,107b,3.0,72.0,False,7.4285564,7.7307796,9.997686e-05,-0.00094127655,0.06716071234809028,0.032304604,0.025072575,0.06716071234809028,0.26981863,0.27074385,0.1679017808702257,entry,entry,True,0.27074384689331055,0.025072574615478516,0.0,1.4528632164001465e-07,0.9884707,1.0,0.9961936,7.4285564,7.4278517,7.466247,7.460036,7.695604,7.705707,7.731721,7.7307796,0.24567127227783203,0.27074384689331055,0.013006925582885742,0.025072574615478516,0.007348060607910156
FINAWorldChampionships2019_Women10m_final_r2::8,test,official_test,FINAWorldChampionships2019_Women10m_final,107b,3.0,72.0,False,7.5449233,7.809572,0.016763529,0.012432098,0.05881086985270182,-0.056179207,-0.050043583,0.05881086985270182,0.3040646,0.3201661,0.14702717463175458,entry,entry,True,0.32016611099243164,0.32016611099243164,0.0,1.1920928955078125e-07,0.98471755,1.0,0.98978543,7.5449233,7.565494,7.4820843,7.489406,7.832362,7.859616,7.79714,7.809572,0.0,0.32016611099243164,0.03123784065246582,0.050043582916259766,0.017905712127685547
FINAWorldChampionships2019_Women10m_final_r2::11,test,official_test,FINAWorldChampionships2019_Women10m_final,407c,3.2,88.0,False,8.507841,8.75594,0.08496841,0.08682728,0.08269977569580078,0.00700744,0.0153265,0.08269977569580078,0.15612347,0.1623764,0.08269977569580078,entry,entry,True,0.16237640380859375,0.015326499938964844,0.0,2.8312206268310547e-07,0.98182327,1.0,0.96685636,8.507841,8.592059,8.507638,8.593564,8.65882,8.740614,8.669113,8.75594,0.1470499038696289,0.16237640380859375,0.05107688903808594,0.08682727813720703,0.01643085479736328
FINAWorldChampionships2019_Women10m_final_r3::8,test,official_test,FINAWorldChampionships2019_Women10m_final,207c,3.3,72.6,False,6.6106224,6.548128,0.103524365,0.13399124,-0.01388761732313368,-0.19666989,-0.19576168,-0.02777523464626736,0.03065125,0.04039812,-0.02083142598470052,flight,flight,True,0.19576168060302734,0.13399124145507812,0.0,2.9802322387695312e-08,0.8487847,1.0,0.63622034,6.6106224,6.6986084,6.427973,6.50773,6.6464553,6.74389,6.414137,6.548128,0.06177043914794922,0.19576168060302734,0.08719468116760254,0.13399124145507812,0.0411219596862793
