clip_uid,feature_key,source,instance,event_family,official_split,action_type,action_group,difficulty,dive_score,execution_quality,judge_count,judge_scores_json,start_frame,end_frame,frame_count,transition_frames_json,frame_labels_json,subactions_json,splash_path,splash_exists,analysis_role,source_role,judge_label_valid,judge_invalid_reason,judge_consensus_median,judge_sample_sd,judge_pairwise_abs,judge_official_aggregate,judge_aggregate_abs_error,disagreement_primary_eligible,disagreement_supplemental_eligible
FINAWorldChampionships2019_Men10mSynchronised_final_r2::3,ae5da32848ba0047612e,FINAWorldChampionships2019_Men10mSynchronised_final_r2,3,FINAWorldChampionships2019_Men10mSynchronised_final,train,201b,2,2.0,48.0,8.0,5,"[8.0,8.0,8.0,8.0,8.0]",5915,6018,104,"[18,56]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""2"":""Back"",""36"":""Entry"",""37"":""0.5 Som.Pike""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r2\3.pkl,True,calibration,source_test,True,valid,8.0,0.0,0.0,8.0,0.0,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r2::4,9d58d45ab61c8b7bc29b,FINAWorldChampionships2019_Men10mSynchronised_final_r2,4,FINAWorldChampionships2019_Men10mSynchronised_final,train,401b,4,2.0,49.2,8.200000000000001,5,"[9.0,8.0,8.0,8.0,8.0]",7526,7630,105,"[12,43]","[4,4,4,4,4,4,4,4,4,4,4,4,4,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""36"":""Entry"",""37"":""0.5 Som.Pike"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r2\4.pkl,True,calibration,source_test,True,valid,8.0,0.4472135954999579,0.4,8.0,0.20000000000000107,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r2::7,a6a29059c41693a4b068,FINAWorldChampionships2019_Men10mSynchronised_final_r2,7,FINAWorldChampionships2019_Men10mSynchronised_final,train,101b,1,2.0,45.6,7.6000000000000005,5,"[7.5,8.0,7.5,7.5,7.5]",12305,12410,106,"[21,56]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""36"":""Entry"",""37"":""0.5 Som.Pike""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r2\7.pkl,True,calibration,source_test,True,valid,7.5,0.22360679774997896,0.2,7.5,0.10000000000000053,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r2::8,3a38f9b2929b6deb6422,FINAWorldChampionships2019_Men10mSynchronised_final_r2,8,FINAWorldChampionships2019_Men10mSynchronised_final,train,401b,4,2.0,52.8,8.799999999999999,5,"[9.0,8.5,8.5,9.0,9.0]",13885,13994,110,"[13,49]","[4,4,4,4,4,4,4,4,4,4,4,4,4,4,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""36"":""Entry"",""37"":""0.5 Som.Pike"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r2\8.pkl,True,calibration,source_test,True,valid,9.0,0.27386127875258304,0.3,8.833333333333334,0.03333333333333499,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r2::9,25f79fae9808d0392d75,FINAWorldChampionships2019_Men10mSynchronised_final_r2,9,FINAWorldChampionships2019_Men10mSynchronised_final,train,201b,2,2.0,53.4,8.9,5,"[9.0,8.5,9.0,9.0,9.0]",15494,15594,101,"[23,60]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""2"":""Back"",""36"":""Entry"",""37"":""0.5 Som.Pike""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r2\9.pkl,True,calibration,source_test,True,valid,9.0,0.22360679774997896,0.2,9.0,0.09999999999999964,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r3::1,8957d1f66561e0d4095b,FINAWorldChampionships2019_Men10mSynchronised_final_r3,1,FINAWorldChampionships2019_Men10mSynchronised_final,train,407c,4,3.2,79.68,8.299999999999999,5,"[8.0,8.5,8.0,8.0,8.5]",3333,3433,101,"[20,56]","[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r3\1.pkl,True,calibration,source_test,True,valid,8.0,0.27386127875258304,0.3,8.166666666666666,0.13333333333333286,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r3::4,f0f93c84367686b63b5d,FINAWorldChampionships2019_Men10mSynchronised_final_r3,4,FINAWorldChampionships2019_Men10mSynchronised_final,train,407c,4,3.2,75.84,7.8999999999999995,5,"[7.5,7.5,8.0,8.5,8.0]",7860,7960,101,"[39,74]","[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r3\4.pkl,True,calibration,source_test,True,valid,8.0,0.4183300132670378,0.5,7.833333333333333,0.06666666666666643,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r3::5,7366ea8652d7263a4d40,FINAWorldChampionships2019_Men10mSynchronised_final_r3,5,FINAWorldChampionships2019_Men10mSynchronised_final,train,407c,4,3.2,63.36,6.599999999999999,5,"[5.5,6.5,7.0,7.0,7.0]",9460,9560,101,"[27,62]","[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r3\5.pkl,True,calibration,source_test,True,valid,7.0,0.651920240520265,0.7,6.833333333333333,0.23333333333333428,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r3::6,f6f9d7222abfcd659296,FINAWorldChampionships2019_Men10mSynchronised_final_r3,6,FINAWorldChampionships2019_Men10mSynchronised_final,train,407c,4,3.2,56.64,5.8999999999999995,5,"[5.0,5.0,7.0,6.0,6.5]",11380,11480,101,"[24,60]","[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r3\6.pkl,True,calibration,source_test,True,valid,6.0,0.8944271909999159,1.1,5.833333333333333,0.06666666666666643,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r3::7,4121faaa48f4494b0272,FINAWorldChampionships2019_Men10mSynchronised_final_r3,7,FINAWorldChampionships2019_Men10mSynchronised_final,train,307c,3,3.4,76.5,7.500000000000001,5,"[7.0,7.5,8.0,7.5,7.5]",13100,13200,101,"[41,82]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""3"":""Reverse"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r3\7.pkl,True,calibration,source_test,True,valid,7.5,0.3535533905932738,0.4,7.5,8.881784197001252e-16,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r3::8,4bedffa9df627afa7429,FINAWorldChampionships2019_Men10mSynchronised_final_r3,8,FINAWorldChampionships2019_Men10mSynchronised_final,train,407c,4,3.2,64.32,6.699999999999998,5,"[7.5,5.0,7.0,7.0,7.0]",14790,14890,101,"[23,60]","[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r3\8.pkl,True,calibration,source_test,True,valid,7.0,0.9746794344808963,1.0,7.0,0.3000000000000016,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r3::9,b6cf1ca96e4c994f30d2,FINAWorldChampionships2019_Men10mSynchronised_final_r3,9,FINAWorldChampionships2019_Men10mSynchronised_final,train,307c,3,3.4,86.7,8.5,5,"[8.0,9.0,8.5,8.5,8.5]",16570,16670,101,"[24,65]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""3"":""Reverse"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r3\9.pkl,True,calibration,source_test,True,valid,8.5,0.3535533905932738,0.4,8.5,0.0,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r3::10,7b68663c4bd7aac8b675,FINAWorldChampionships2019_Men10mSynchronised_final_r3,10,FINAWorldChampionships2019_Men10mSynchronised_final,train,407c,4,3.2,74.88,7.799999999999998,5,"[8.0,7.0,8.0,8.0,8.0]",18295,18395,101,"[15,53]","[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""36"":""Entry"",""4"":""Inward""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r3\10.pkl,True,calibration,source_test,True,valid,8.0,0.44721359549995787,0.4,8.0,0.20000000000000195,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r3::11,664bb967494f532eb492,FINAWorldChampionships2019_Men10mSynchronised_final_r3,11,FINAWorldChampionships2019_Men10mSynchronised_final,train,307c,3,3.4,93.84,9.200000000000001,5,"[9.0,9.5,9.0,9.0,9.5]",19855,19955,101,"[36,75]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""3"":""Reverse"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r3\11.pkl,True,calibration,source_test,True,valid,9.0,0.27386127875258304,0.3,9.166666666666666,0.03333333333333499,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r4::1,b1756e43370330d65208,FINAWorldChampionships2019_Men10mSynchronised_final_r4,1,FINAWorldChampionships2019_Men10mSynchronised_final,train,207c,2,3.3,81.18,8.200000000000001,5,"[7.5,9.0,8.0,8.0,8.5]",3095,3195,101,"[28,67]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""2"":""Back"",""25"":""3.5 Soms.Tuck"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r4\1.pkl,True,calibration,source_test,True,valid,8.0,0.570087712549569,0.7,8.166666666666666,0.03333333333333499,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r4::3,bd3ea5bc6cf3f5d21ffc,FINAWorldChampionships2019_Men10mSynchronised_final_r4,3,FINAWorldChampionships2019_Men10mSynchronised_final,train,307c,3,3.4,65.28,6.4,5,"[6.0,6.0,6.5,7.0,6.5]",6570,6670,101,"[26,66]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""3"":""Reverse"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r4\3.pkl,True,calibration,source_test,True,valid,6.5,0.4183300132670378,0.5,6.333333333333333,0.06666666666666732,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r4::4,85d2c819636fab112da1,FINAWorldChampionships2019_Men10mSynchronised_final_r4,4,FINAWorldChampionships2019_Men10mSynchronised_final,train,207c,2,3.3,66.33,6.700000000000001,5,"[7.5,5.0,7.0,7.0,7.0]",8145,8245,101,"[7,45]","[2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""2"":""Back"",""25"":""3.5 Soms.Tuck"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r4\4.pkl,True,calibration,source_test,True,valid,7.0,0.9746794344808963,1.0,7.0,0.29999999999999893,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r4::8,79d837868bc83b81da98,FINAWorldChampionships2019_Men10mSynchronised_final_r4,8,FINAWorldChampionships2019_Men10mSynchronised_final,train,207c,2,3.3,62.37,6.300000000000001,5,"[7.0,4.5,6.5,7.0,6.5]",14600,14700,101,"[31,71]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""2"":""Back"",""25"":""3.5 Soms.Tuck"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r4\8.pkl,True,calibration,source_test,True,valid,6.5,1.036822067666386,1.1,6.666666666666667,0.36666666666666625,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r4::9,e417e69ddbcab12121b0,FINAWorldChampionships2019_Men10mSynchronised_final_r4,9,FINAWorldChampionships2019_Men10mSynchronised_final,train,207b,2,3.6,65.88,6.099999999999999,5,"[4.5,5.5,7.0,7.0,6.5]",16160,16260,101,"[23,64]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""17"":""3.5 Soms.Pike"",""2"":""Back"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r4\9.pkl,True,calibration,source_test,True,valid,6.5,1.08397416943394,1.3,6.333333333333333,0.23333333333333428,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r4::10,59e72cf46539277b0b4d,FINAWorldChampionships2019_Men10mSynchronised_final_r4,10,FINAWorldChampionships2019_Men10mSynchronised_final,train,207b,2,3.6,97.2,9.0,5,"[9.0,8.5,9.0,9.5,9.0]",17690,17790,101,"[23,63]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""17"":""3.5 Soms.Pike"",""2"":""Back"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r4\10.pkl,True,calibration,source_test,True,valid,9.0,0.3535533905932738,0.4,9.0,0.0,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r4::11,ca0a43c35c59c9d7079d,FINAWorldChampionships2019_Men10mSynchronised_final_r4,11,FINAWorldChampionships2019_Men10mSynchronised_final,train,207b,2,3.6,97.2,9.0,5,"[9.5,8.5,9.0,9.0,9.0]",19285,19385,101,"[28,69]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""17"":""3.5 Soms.Pike"",""2"":""Back"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r4\11.pkl,True,calibration,source_test,True,valid,9.0,0.3535533905932738,0.4,9.0,0.0,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r5::0,8665fdba74137567ed4c,FINAWorldChampionships2019_Men10mSynchronised_final_r5,0,FINAWorldChampionships2019_Men10mSynchronised_final,train,207b,2,3.6,56.16,5.199999999999999,5,"[6.0,3.5,5.5,5.5,5.5]",1092,1191,100,"[23,62]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""17"":""3.5 Soms.Pike"",""2"":""Back"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r5\0.pkl,True,calibration,source_test,True,valid,5.5,0.9746794344808963,1.0,5.5,0.3000000000000007,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r5::1,fc34b23b8da335be5a02,FINAWorldChampionships2019_Men10mSynchronised_final_r5,1,FINAWorldChampionships2019_Men10mSynchronised_final,train,107b,1,3.0,75.6,8.399999999999999,5,"[8.0,9.0,8.5,8.5,8.0]",2828,2932,105,"[39,80]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""17"":""3.5 Soms.Pike"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r5\1.pkl,True,calibration,source_test,True,valid,8.5,0.4183300132670378,0.5,8.333333333333334,0.06666666666666465,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r5::2,14d2e170683699e53d7e,FINAWorldChampionships2019_Men10mSynchronised_final_r5,2,FINAWorldChampionships2019_Men10mSynchronised_final,train,207c,2,3.3,61.38,6.200000000000001,5,"[6.5,5.0,6.5,6.5,6.5]",4808,4912,105,"[30,72]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""2"":""Back"",""25"":""3.5 Soms.Tuck"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r5\2.pkl,True,calibration,source_test,True,valid,6.5,0.6708203932499369,0.6,6.5,0.29999999999999893,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r5::3,a0624ff25a0257fe6b45,FINAWorldChampionships2019_Men10mSynchronised_final_r5,3,FINAWorldChampionships2019_Men10mSynchronised_final,train,109c,1,3.7,93.24,8.399999999999999,5,"[8.5,8.0,8.5,8.5,8.5]",6454,6558,105,"[36,79]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""1"":""Forward"",""27"":""4.5 Soms.Tuck"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r5\3.pkl,True,calibration,source_test,True,valid,8.5,0.22360679774997896,0.2,8.5,0.10000000000000142,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r5::4,9b51d4be7287dd47f91c,FINAWorldChampionships2019_Men10mSynchronised_final_r5,4,FINAWorldChampionships2019_Men10mSynchronised_final,train,307c,3,3.4,70.38,6.9,5,"[6.0,6.0,7.5,7.5,7.5]",8234,8338,105,"[25,67]","[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""25"":""3.5 Soms.Tuck"",""3"":""Reverse"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r5\4.pkl,True,calibration,source_test,True,valid,7.5,0.8215838362577491,0.9,7.0,0.09999999999999964,False,True
FINAWorldChampionships2019_Men10mSynchronised_final_r5::5,dbb964704c6352c26f7f,FINAWorldChampionships2019_Men10mSynchronised_final_r5,5,FINAWorldChampionships2019_Men10mSynchronised_final,train,207b,2,3.6,86.4,8.0,5,"[8.0,7.5,8.0,8.0,8.5]",9908,10007,100,"[25,67]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36]","{""17"":""3.5 Soms.Pike"",""2"":""Back"",""36"":""Entry""}",D:\code\papers\data\datasets\splash_data\FINAWorldChampionships2019_Men10mSynchronised_final_r5\5.pkl,True,calibration,source_test,True,valid,8.0,0.3535533905932738,0.4,8.0,0.0,False,True
